NEQ,IND_FAIL,DAT_IMMAT,COD_REGIM_JURI_x,COD_INTVAL_EMPLO_QUE,DAT_CESS_PREVU,COD_STAT_IMMAT,COD_FORME_JURI,DAT_STAT_IMMAT,COD_REGIM_JURI_CONSTI,DAT_DEPO_DECLR,AN_DECL,AN_PROD,DAT_LIMIT_PROD,AN_PROD_PRE,DAT_LIMIT_PROD_PRE,DAT_MAJ_INDEX_NOM,COD_ACT_ECON_CAE,NO_ACT_ECON_ASSUJ,DESC_ACT_ECON_ASSUJ,COD_ACT_ECON_CAE2,NO_ACT_ECON_ASSUJ2,DESC_ACT_ECON_ASSUJ2,NOM_LOCLT_CONSTI,DAT_CONSTI,IND_CONVEN_UNMN_ACTNR,IND_RET_TOUT_POUVR,IND_LIMIT_RESP,DAT_DEB_RESP,DAT_FIN_RESP,OBJET_SOC,NO_MTR_VOLONT,ADR_DOMCL_ADR_DISP,ADR_DOMCL_LIGN1_ADR,ADR_DOMCL_LIGN2_ADR,ADR_DOMCL_LIGN3_ADR,ADR_DOMCL_LIGN4_ADR,COD_TYP_CHANG,COD_REGIM_JURI_y,AUTR_REGIM_JURI,NOM_LOCLT,DAT_EFCTVT_x,NO_SUF_ETAB,IND_ETAB_PRINC,IND_SALON_BRONZ,IND_VENTE_TABAC_DETL,IND_DISP_x,LIGN1_ADR_x,LIGN2_ADR_x,LIGN3_ADR_x,LIGN4_ADR_x,COD_ACT_ECON,DESC_ACT_ECON_ETAB,NO_ACT_ECON_ETAB,COD_ACT_ECON2,DESC_ACT_ECON_ETAB2,NO_ACT_ECON_ETAB2,NOM_ETAB,NEQ_ASSUJ_REL,DENOMN_SOC,COD_RELA_ASSUJ,DAT_EFCTVT_y,IND_DISP_y,LIGN1_ADR_y,LIGN2_ADR_y,LIGN3_ADR_y,LIGN4_ADR_y,NOM_ASSUJ,NOM_ASSUJ_LANG_ETRNG,STAT_NOM,TYP_NOM_ASSUJ,DAT_INIT_NOM_ASSUJ,DAT_FIN_NOM_ASSUJ
1169038057,N,2013-04-04,24,A,,RO,CIE,2016-12-23,24,2016-11-09,2015,2021,2021-11-15,2020,2020-11-15,2013-04-04 15:18,2599,1,ÉBÉNISTERIE COMMERCIALE,2544,2,"PRÉFABRICATION DE COMPOSANTES (MURS, CHEVRONS, CABANONS)",Québec,2013-04-04,N,,,,,,,N,1537 CH. Royal,Saint-Pierre-de-l'Île-d'Orléans (Québec),,G0A4E0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9280-0259 Québec inc.,,A,M,2013-04-04,2016-12-23
1169225076,N,2013-06-11,24,A,,IM,CIE,2013-06-11,24,2020-11-26,2020,2021,2021-12-01,2020,2020-12-01,2013-06-10,2599,1,FABRICATION D'URNES FUNÉRAIRES,6599,2,IMPORTATION D'URNES FUNÉRAIRES,Québec,2013-06-10,N,,,,,,,N,311  rue Blain,Mont-Saint-Hilaire (Québec),,J3H3B4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LES URNES FUNÉRAIRES JOYAL & ALLARD INC.,FUNERAL URNS JOYAL & ALLARD INC.,V,N,2013-06-10,
1169275725,N,2013-06-28,24,B,,IM,CIE,2013-06-28,24,2020-09-25,2019,2021,2022-04-01,2020,2021-04-01,2013-09-10 11:55,2599,1,Transformation et revalorisation du bois récupéré,4279,2,Spécialisation en revêtement intérieur,Québec,2013-06-27,N,,,,,,,N,16  rue Charles-Lennox,Sherbrooke (Québec),,J1M1E5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Réuse Inc.,,V,N,2013-06-27,
1169603389,N,2013-11-15,24,A,,IM,CIE,2013-11-15,24,2018-04-14,2016,2021,2021-11-15,2020,2020-11-15,2013-12-19 13:30,2599,1,appliquer la teinture sur des planches de pins.,,,,,2013-11-08,N,N,,,,,,N,102-3675 RUE Georges-Corbeil,Terrebonne (Québec),,J6X4J5,,,,,,1,O,N,N,N,102-3675 RUE Georges-Corbeil,Terrebonne (Québec),,J6X4J5,2599,-,1,,,,CENTRE DE FINITIONS DU PINS,,,,,,,,,,9291-2781 Québec inc.,,V,M,2013-11-08,
1169603389,N,2013-11-15,24,A,,IM,CIE,2013-11-15,24,2018-04-14,2016,2021,2021-11-15,2020,2020-11-15,2013-12-19 13:30,2599,1,appliquer la teinture sur des planches de pins.,,,,,2013-11-08,N,N,,,,,,N,102-3675 RUE Georges-Corbeil,Terrebonne (Québec),,J6X4J5,,,,,,1,O,N,N,N,102-3675 RUE Georges-Corbeil,Terrebonne (Québec),,J6X4J5,2599,-,1,,,,CENTRE DE FINITIONS DU PINS,,,,,,,,,,CENTRE DE FINITIONS DU PINS,,V,A,2013-12-19,
2269634194,N,2013-12-02,,A,,IM,IND,2013-12-02,,2020-01-16,2020,2021,2021-06-15,2020,2020-09-30,2020-01-16 8:38,2599,1,"Commerce de bois de chauffage et de coupe, services divers d'entretien et maintien de lots boisés.",231,2,Service de consultant en nouvelles technologies utilisées en agriculture de précision et optimisations des terres agricoles.,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BÉLAND-AG,,V,A,2020-01-16,
2269634194,N,2013-12-02,,A,,IM,IND,2013-12-02,,2020-01-16,2020,2021,2021-06-15,2020,2020-09-30,2020-01-16 8:38,2599,1,"Commerce de bois de chauffage et de coupe, services divers d'entretien et maintien de lots boisés.",231,2,Service de consultant en nouvelles technologies utilisées en agriculture de précision et optimisations des terres agricoles.,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EFB,,V,A,2016-01-25,
2269634194,N,2013-12-02,,A,,IM,IND,2013-12-02,,2020-01-16,2020,2021,2021-06-15,2020,2020-09-30,2020-01-16 8:38,2599,1,"Commerce de bois de chauffage et de coupe, services divers d'entretien et maintien de lots boisés.",231,2,Service de consultant en nouvelles technologies utilisées en agriculture de précision et optimisations des terres agricoles.,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Béland Consultant Agricole,,V,A,2016-01-27,
2269634194,N,2013-12-02,,A,,IM,IND,2013-12-02,,2020-01-16,2020,2021,2021-06-15,2020,2020-09-30,2020-01-16 8:38,2599,1,"Commerce de bois de chauffage et de coupe, services divers d'entretien et maintien de lots boisés.",231,2,Service de consultant en nouvelles technologies utilisées en agriculture de précision et optimisations des terres agricoles.,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCA,,V,A,2016-01-27,
2269634194,N,2013-12-02,,A,,IM,IND,2013-12-02,,2020-01-16,2020,2021,2021-06-15,2020,2020-09-30,2020-01-16 8:38,2599,1,"Commerce de bois de chauffage et de coupe, services divers d'entretien et maintien de lots boisés.",231,2,Service de consultant en nouvelles technologies utilisées en agriculture de précision et optimisations des terres agricoles.,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Entreprises Forestières Béland,,V,A,2016-01-25,
2269744035,N,2014-01-10,,O,,RD,IND,2016-02-23,,2016-02-23,2015,2021,2021-06-15,2020,2020-09-30,2014-01-10 11:52,2592,1,Ébénisterie et Urnes Funéraires,2599,2,-,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2269703080,,2014-01-13,,O,,IM,IND,2020-06-18,,2021-01-22,2021,2021,2021-06-15,2020,2020-09-30,2020-07-29 8:57,2592,1,Items décoratifs,2611,2,Petits meubles en bois et artisanal,,,,,,,,,,N,,,,,,,,,,1,O,N,N,N,544  rue Alfred-DesRochers,Boisbriand (Québec),,J7G3H8,2592,-,1,2611,-,2,"Laliberté, Eric",,,,,,,,,,Bois et idées,,V,A,2020-06-18,
2269637130,,2013-11-21,,O,,IM,IND,2013-11-21,,2021-03-20,2021,2021,2021-06-15,2020,2020-09-30,2013-11-21 18:01,2599,1,bois de chauffage,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169697720,N,2013-12-17,303,A,,RO,CIE,2020-11-25,303,2017-05-29,2016,2021,2021-11-15,2020,2021-07-01,2020-11-25 17:51,2599,1,Développement d'entrerise dans le cadre de l'investissement dans les granulés de bois.,,,,,2013-12-05,N,N,,,,,,N,"666-1700 ST Burrard, Park Place",Vancouver (Colombie-Britannique),,V6C2X8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DÉVELOPPEMENT RTK WP,,A,A,2013-12-17,2020-11-25
1169697720,N,2013-12-17,303,A,,RO,CIE,2020-11-25,303,2017-05-29,2016,2021,2021-11-15,2020,2021-07-01,2020-11-25 17:51,2599,1,Développement d'entrerise dans le cadre de l'investissement dans les granulés de bois.,,,,,2013-12-05,N,N,,,,,,N,"666-1700 ST Burrard, Park Place",Vancouver (Colombie-Britannique),,V6C2X8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RTK WP DEV CANADA, ULC",,A,N,2013-12-17,2020-11-25
1169684702,N,2013-12-12,24,A,,IM,CIE,2013-12-12,24,2020-12-05,2020,2021,2022-02-01,2020,2021-02-01,2013-12-16 14:32,2599,1,Manufacturing and distribution of wood and stone products,,,,,2013-12-11,N,N,,,,,,N,5247  rue Waverly,Montréal (Québec),,H2T2X6,,,,,,1,O,N,N,N,2228  rue Pitt,Montréal (Québec),,H4E4H1,2599,-,1,,,,PIERRES ET BATONS LTÉE,,,,,,,,,,PIERRES ET BATONS LTÉE,STICKS AND STONES LTD.,V,N,2013-12-11,
1169687424,N,2013-12-13,24,O,,RO,CIE,2016-11-17,24,2016-12-15,2016,2021,2021-11-15,2020,2020-11-15,2013-12-12,2599,1,Consultation et représentations dans le domaine de la vente de bois,,,,,2013-12-12,N,N,,,,,,N,21  rue du Chemin-du-Roy,Blainville (Québec),,J7C4R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GESTION S. DESJARDINS INC.,,A,N,2013-12-12,2016-12-15
2269751899,N,2014-01-15,,O,,IM,IND,2014-01-15,,2021-02-20,2021,2021,2021-06-15,2020,2020-09-30,2014-01-15 14:35,2599,1,tonnellerie,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,les fonds de tonnes,,V,A,2014-01-15,
2267860460,N,2011-12-11,,O,,IM,IND,2011-12-11,,2020-04-07,2020,2021,2021-06-15,2020,2020-09-30,2012-06-06 6:08,2599,1,Piquets de bois d'épinette pour arpentage,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Les piquets Lapointe,,V,A,2012-01-26,
1169730513,N,2014-01-06,24,A,2014-12-31,RO,CIE,2018-09-24,24,,,2021,2021-11-15,2020,2020-11-15,2018-09-24 19:18,2599,1,BOIS DE CHAUFFAGE,4565,2,TRANSPORT PAR CAMION,,2014-01-06,N,N,,,,,,N,4253  rue des Coopérants,Shawinigan (Québec),,G9N7K9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B. C. M.,,A,A,2014-01-06,2018-09-24
1169730513,N,2014-01-06,24,A,2014-12-31,RO,CIE,2018-09-24,24,,,2021,2021-11-15,2020,2020-11-15,2018-09-24 19:18,2599,1,BOIS DE CHAUFFAGE,4565,2,TRANSPORT PAR CAMION,,2014-01-06,N,N,,,,,,N,4253  rue des Coopérants,Shawinigan (Québec),,G9N7K9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B.C.M. TRANSPORT,,A,A,2014-01-20,2018-09-24
1169730513,N,2014-01-06,24,A,2014-12-31,RO,CIE,2018-09-24,24,,,2021,2021-11-15,2020,2020-11-15,2018-09-24 19:18,2599,1,BOIS DE CHAUFFAGE,4565,2,TRANSPORT PAR CAMION,,2014-01-06,N,N,,,,,,N,4253  rue des Coopérants,Shawinigan (Québec),,G9N7K9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOIS DE CHAUFFAGE DE LA MAURICIE INC.,,A,N,2014-01-06,2018-09-24
3369757805,,2014-01-16,,A,,RO,SENC,2017-07-19,,,,2021,2021-06-15,2020,2020-09-30,2017-07-19 11:15,2599,1,"Fabrication d'objets en bois, ébénisterie artisanale.",2699,2,Création et vente de mobilier et d'articles d'ameublement,,2014-01-15,,,N,,,"En tant qu’ébénistes ayant suivis une formation en ébénisterie artisanale, nous allons démarrer un atelier de production de mobilier et d’objets en bois de haute qualité, dans un souci de durabilité et de respect de l’environnement. Nous voulons concilier l’héritage traditionnel avec des méthodes de production modernes et ainsi faire valoir un style unique.",,N,3-1365  3e Avenue,Québec (Québec),,G1L2Y1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ébénisterie Sasquatch S.E.N.C,Sasquatch Woodworks S.E.N.C,A,N,2014-01-16,2017-07-19
1167295949,N,2011-04-15,24,O,,IM,CIE,2011-04-15,400,2020-10-23,2020,2021,2021-10-01,2020,2020-10-01,2011-09-23 11:41,2599,1,-,,,,"Québec, Canada",1990-05-23,N,,,,,,,N,980  ch. du Roy,Deschambault-Grondines (Québec),,G0A1W0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Les Constructions G. P. Marcotte inc.,,V,N,1990-05-23,
1167656991,N,2011-09-16,300,O,,RO,CIE,2018-02-21,32,2014-10-27,2014,2021,2021-11-15,2020,2020-11-15,2018-02-21 16:22,2599,1,Glu-lam,,,,"Nouveau Brunswick, Canada",2011-02-17,N,,,,,,,N,"700-1 , Rideau",Ottawa (Ontario),,K1N8S7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L'énergie Thermique Hoermann Ltée,Hoermann Thermo Energy Inc.,A,N,2011-09-16,2018-02-21
1168302272,N,2012-06-04,104,A,,RD,CIE,2014-09-08,104,2014-09-08,2013,2021,2021-11-15,2020,2020-11-15,2012-06-04 13:25,2592,1,Fabricant d'instruments de musique en bois. (djembe),5952,2,-,"Québec, Canada",2012-05-30,N,,,,,,,N,141  Chemin de la 2e-Ligne,Saint-Cyprien-de-Napierville (Québec),,J0J1L0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOUREMA PERCUSSIONS INC.,,A,N,2012-06-04,2014-09-08
1167441477,N,2011-06-09,24,B,,IM,CIE,2011-06-09,24,2020-03-11,2019,2021,2022-03-01,2020,2021-03-01,2018-11-05,2599,1,DÉBOISEMENT MANUEL ET MÉCANIQUE ET TRAVAUX SYLVICOLES,,,,,2011-06-08,N,,,,,,,N,5330  Route 138 O,Havre-Saint-Pierre (Québec),,G0G1P0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DÉBOISEMENT EKUANITSHIT INC.,,A,N,2011-06-08,2018-11-05
1167441477,N,2011-06-09,24,B,,IM,CIE,2011-06-09,24,2020-03-11,2019,2021,2022-03-01,2020,2021-03-01,2018-11-05,2599,1,DÉBOISEMENT MANUEL ET MÉCANIQUE ET TRAVAUX SYLVICOLES,,,,,2011-06-08,N,,,,,,,N,5330  Route 138 O,Havre-Saint-Pierre (Québec),,G0G1P0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Travaux Forestiers SD inc.,,V,N,2018-11-05,
1166792524,N,2010-08-27,24,A,,RO,CIE,2018-02-21,400,2013-02-19,2012,2021,2021-11-15,2020,2020-11-15,2018-02-21 14:58,2599,1,INSTALLATION ET FABRICATION DE CLÔTURES,,,,QUÉBEC,2010-08-26,N,,,,,,,N,201-1392 AV. De La Gare,Mascouche (Québec),,J7K2Z2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9226-4175 QUÉBEC INC.,,A,M,2010-08-26,2011-08-05
1166792524,N,2010-08-27,24,A,,RO,CIE,2018-02-21,400,2013-02-19,2012,2021,2021-11-15,2020,2020-11-15,2018-02-21 14:58,2599,1,INSTALLATION ET FABRICATION DE CLÔTURES,,,,QUÉBEC,2010-08-26,N,,,,,,,N,201-1392 AV. De La Gare,Mascouche (Québec),,J7K2Z2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clôture Xpress,,A,A,2011-04-11,2018-02-21
1166792524,N,2010-08-27,24,A,,RO,CIE,2018-02-21,400,2013-02-19,2012,2021,2021-11-15,2020,2020-11-15,2018-02-21 14:58,2599,1,INSTALLATION ET FABRICATION DE CLÔTURES,,,,QUÉBEC,2010-08-26,N,,,,,,,N,201-1392 AV. De La Gare,Mascouche (Québec),,J7K2Z2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clôtures Des Moulins,,A,A,2011-04-11,2018-02-21
1166792524,N,2010-08-27,24,A,,RO,CIE,2018-02-21,400,2013-02-19,2012,2021,2021-11-15,2020,2020-11-15,2018-02-21 14:58,2599,1,INSTALLATION ET FABRICATION DE CLÔTURES,,,,QUÉBEC,2010-08-26,N,,,,,,,N,201-1392 AV. De La Gare,Mascouche (Québec),,J7K2Z2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLÔTURE XPRESS DES MOULINS INC.,,A,N,2011-08-05,2018-02-21
1167605709,N,2011-08-24,104,O,,RO,CIE,2018-02-21,104,,,2021,2021-11-15,2020,2020-11-15,2018-02-21 16:17,2599,1,Fabrication de briquettes de bois servant au chauffage et à la production d'énergie,,,,"Ontario, Canada",2009-05-27,N,,,,,,,N,"92 AVE CAPLAN, suite 249",Barrie (Ontario),,L4N0Z7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ÉNERGIE NATURELLE AU BOIS  RT,,A,A,2011-08-24,2018-02-21
1167605709,N,2011-08-24,104,O,,RO,CIE,2018-02-21,104,,,2021,2021-11-15,2020,2020-11-15,2018-02-21 16:17,2599,1,Fabrication de briquettes de bois servant au chauffage et à la production d'énergie,,,,"Ontario, Canada",2009-05-27,N,,,,,,,N,"92 AVE CAPLAN, suite 249",Barrie (Ontario),,L4N0Z7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RT WOOD  ÉNERGIE NATURELLE AU BOIS,,A,A,2011-08-24,2018-02-21
1167605709,N,2011-08-24,104,O,,RO,CIE,2018-02-21,104,,,2021,2021-11-15,2020,2020-11-15,2018-02-21 16:17,2599,1,Fabrication de briquettes de bois servant au chauffage et à la production d'énergie,,,,"Ontario, Canada",2009-05-27,N,,,,,,,N,"92 AVE CAPLAN, suite 249",Barrie (Ontario),,L4N0Z7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ÉNERGIE NATURELLE AU BOIS  RT WOOD,,A,A,2011-08-24,2018-02-21
1167605709,N,2011-08-24,104,O,,RO,CIE,2018-02-21,104,,,2021,2021-11-15,2020,2020-11-15,2018-02-21 16:17,2599,1,Fabrication de briquettes de bois servant au chauffage et à la production d'énergie,,,,"Ontario, Canada",2009-05-27,N,,,,,,,N,"92 AVE CAPLAN, suite 249",Barrie (Ontario),,L4N0Z7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RT  WOOD  NATURAL ENERGY CORP.,,A,N,2011-08-24,2018-02-21
1167605709,N,2011-08-24,104,O,,RO,CIE,2018-02-21,104,,,2021,2021-11-15,2020,2020-11-15,2018-02-21 16:17,2599,1,Fabrication de briquettes de bois servant au chauffage et à la production d'énergie,,,,"Ontario, Canada",2009-05-27,N,,,,,,,N,"92 AVE CAPLAN, suite 249",Barrie (Ontario),,L4N0Z7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RT ÉNERGIE NATURELLE AU BOIS,,A,A,2011-08-24,2018-02-21
1168078633,N,2012-03-12,108,O,,RO,CIE,2018-09-24,108,2015-02-05,2014,2021,2021-11-15,2020,2020-11-15,2018-09-24 17:04,2599,1,-,,,,Canada,2011-02-22,N,,,,,,,N,B-274 BOUL. Labelle,Rosemere (Québec),,J7E2H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7785127 Canada Inc.,,A,N,2012-03-12,2018-09-24
1167499293,N,2011-07-06,24,A,,IM,CIE,2011-07-06,24,2020-03-25,2019,2021,2022-01-06,2020,2021-01-06,2011-07-06 10:22,2599,1,Manufacturier et distributeur d'escaliers en bois,,,,,2011-07-05,N,,,,,,,N,1387  ch. Hemming,Drummondville (Québec),,J2B8S8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESCALIERS PERFECTO INC.,PERFECTO STAIRS INC.,V,N,2011-07-05,
2270279229,,2014-08-13,,O,,RO,IND,2017-06-20,,,,2021,2021-06-15,2020,2020-09-30,2017-06-20 11:11,2699,1,-,2599,2,-,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270328638,N,2014-09-15,,O,,IM,IND,2014-09-15,,2020-04-08,2020,2021,2021-06-15,2020,2020-09-30,2014-09-15 18:04,2599,1,Ébénisterie,2699,2,Ébénisterie,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270349113,,2014-09-11,,A,,IM,IND,2021-02-15,,2019-07-25,2019,2021,2021-06-15,2020,2020-09-30,2021-02-15 9:26,2599,1,Bois de chauffage,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270366109,,2014-09-19,,O,,IM,IND,2014-09-19,,2020-05-20,2020,2021,2021-06-15,2020,2020-09-30,2014-09-19 11:54,2599,1,"table de jardin,balancoire,pot de jardin,aménagement de pation,banc de patio",,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Projet sur table,,V,A,2014-09-19,
3366641184,,2010-06-07,,O,,IM,SENC,2010-06-07,,2021-03-10,2021,2021,2021-06-15,2020,2020-09-30,2010-06-07,411,1,COUPE FORESTIÈRE,2599,2,VENTE DE BOIS,,,,,N,,,COUPE FORESTIÈRE ET VENTE DE BOIS,,N,"347, CHEMIN BOURQUE",GRAND-REMOUS (QUÉBEC),,J0W1E0,,,,,,1,O,N,N,N,"347, CHEMIN BOURQUE",GRAND-REMOUS (QUÉBEC),,J0W1E0,411,COUPE FORESTIÈRE,1,2599,VENTE DE BOIS,2,LANGEVIN ET LANGEVIN,,,,,,,,,,LANGEVIN ET LANGEVIN,,V,N,2010-06-07,
3370414297,,2014-10-09,,O,,IM,SENC,2014-10-09,,2020-06-07,2020,2021,2021-06-15,2020,2020-09-30,2014-10-09 10:38,2599,1,CONSULTANT,,,,,2014-10-07,,,N,,,Consultant,,N,57  rue Lapalme,Delson (Québec),,J5B1M1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MARTIN POIRIER SM S.E.N.C.,,V,N,2014-10-09,
1170282116,N,2014-08-14,24,O,,IM,CIE,2014-08-14,24,2021-02-09,2020,2021,2022-02-01,2020,2021-02-01,2018-07-26 12:10,2599,1,Fabrication de modules de bois,,,,Québec,2014-08-14,N,N,,,,,,N,3-241 BOUL. Labbé N,Victoriaville (Québec),,G6P1A7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Modules Tech Pic-Bois inc.,Woodpecker Modules Tech Inc.,V,N,2014-08-14,
1170282116,N,2014-08-14,24,O,,IM,CIE,2014-08-14,24,2021-02-09,2020,2021,2022-02-01,2020,2021-02-01,2018-07-26 12:10,2599,1,Fabrication de modules de bois,,,,Québec,2014-08-14,N,N,,,,,,N,3-241 BOUL. Labbé N,Victoriaville (Québec),,G6P1A7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gazebo Pic-Bois,Woodpecker Gazebo,V,A,2018-07-26,
2270374384,,2014-09-22,,O,,RO,IND,2017-07-19,,,,2021,2021-06-15,2020,2020-09-30,2017-07-19 11:02,2619,1,artisan custom furniture building from recycled wood,2599,2,artisan wood working and installation,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170279013,O,2014-08-13,24,B,,RD,CIE,2020-06-01,24,2018-12-20,2018,2021,2021-11-15,2020,2020-11-15,2014-08-13,2599,1,"DÉBOURSEMENT, COUPE DE BOIS",,,,Québec,2014-08-13,N,N,,,,,,N,14  ch. Lee,Kazabazua (Québec),,J0X1X0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DÉBOISEMENT QUIRION & PELLETIER INC.,,A,N,2014-08-13,2020-06-01
2270431150,N,2014-10-15,,A,,IM,IND,2014-10-15,,2020-10-17,2020,2021,2021-06-15,2020,2020-09-30,2014-10-15 14:10,2549,1,fabrication de projet personnalisé a base de bois,2599,2,-,,,,,,,,,,N,,,,,,,,,,1,O,N,N,N,746  rue des Érables,Neuville (Québec),,G0A2R0,2549,réalisation de projet personnalisé a base de bois,1,,,,"Chouinard Asselin, Philippe",,,,,,,,,,,,,,,
1170365945,N,2014-09-19,24,O,,RO,CIE,2018-01-30,24,,,2021,2021-11-15,2020,2020-11-15,2018-01-30 16:21,131,1,Production céréalière,2599,2,Vente de coupe de bois,Québec,2014-09-18,,,,,,,,N,709  8e-et-9e Rang O,Palmarolle (Québec),,J0Z3C0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LES CHAMPS DANGHIS INC.,,A,N,2014-09-18,2018-01-30
1170370598,N,2014-09-22,24,A,,IM,CIE,2014-09-22,24,2021-03-03,2019,2021,2022-03-01,2020,2021-03-01,2014-09-19,2599,1,Affûtage de trépan et tête de forage et produits faits de bois.,,,,Québec,2014-09-19,,,,,,,,N,58  Beaver Rd.,Wemindji (Québec),,J0M1L0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bernard & fils inc.,Bernard & son’s inc.,V,N,2014-09-19,
1170325998,O,2014-09-08,24,B,,IM,CIE,2014-09-08,24,2018-07-03,2018,2021,2021-11-15,2020,2020-11-15,2014-09-03,2599,1,Transformation du bois,,,,Québec,2014-09-03,N,N,,,,,,N,631  rue Notre-Dame,Sainte-Thècle (Québec),,G0X3G0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CÈDART-TECH INC.,,V,N,2014-09-03,
1170143151,N,2014-06-11,24,A,,IM,CIE,2014-06-11,24,2021-01-26,2020,2021,2022-04-01,2020,2021-04-01,2014-06-16 14:26,2599,1,Transformation de paillis de cèdres,,,,Québec,2014-06-11,O,N,,,,,,N,101  10e Rang E,Saint-Eusèbe (Québec),,G0L2Y0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9304-4329 Québec inc.,,V,M,2014-06-11,
1170143151,N,2014-06-11,24,A,,IM,CIE,2014-06-11,24,2021-01-26,2020,2021,2022-04-01,2020,2021-04-01,2014-06-16 14:26,2599,1,Transformation de paillis de cèdres,,,,Québec,2014-06-11,O,N,,,,,,N,101  10e Rang E,Saint-Eusèbe (Québec),,G0L2Y0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ÉCOCED,,V,A,2014-06-16,
2270183371,N,2014-06-30,,A,,RD,IND,2020-04-04,,,,2021,2021-06-15,2020,2020-09-30,2018-06-28 12:12,3931,1,Fabrication de cadres de vélo en bois,2599,2,Fabrication de cadres de vélo en bois,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicolas Goupil Ébéniste,,A,A,2014-07-14,2014-10-14
1170086202,N,2014-06-27,24,O,,IM,CIE,2014-06-27,24,2020-12-22,2020,2021,2022-01-01,2020,2021-01-01,2018-12-20 8:49,9632,1,ARTISTE PEINTRE,2599,2,ÉBÉNISTERIE,Québec,2014-05-21,N,N,,,,,,N,6721  rue Fabre,Montréal (Québec),,H2G2Z5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MARINA DIEUL INC.,,V,N,2014-05-21,
